course_id,day,period,instance
MatCarCosResEdiSto,4.0,1.0,Let0506-2
MatCarCosResEdiSto,4.0,2.0,Let0506-2
MatCarCosResEdiSto,4.0,3.0,Let0506-2
MatCarCosResEdiSto,4.0,4.0,Let0506-2
MatCarCosResEdiSto,4.0,5.0,Let0506-2
MatCarCosResEdiSto,5.0,0.0,Let0506-2
MatCarCosResEdiSto,5.0,1.0,Let0506-2
c8888,5.0,2.0,Let0506-2
MatCarCosResEdiSto,5.0,3.0,Let0506-2
MatCarCosResEdiSto,5.0,-1.0,Let0506-2
MatCarCosResEdiSto,5.0,5.0,Let0506-2
MetRicStoArt,0.0,3.0,Let0506-2
c8888,10.0,4.0,Let0506-2
MetRicStoArt,-1.0,5.0,Let0506-2
MetRicStoArt,1.0,3.0,Let0506-2
,1.0,4.0,Let0506-2
MetRicStoArt,1.0,5.0,Let0506-2
MetRicStoArt,2.0,3.0,Let0506-2
MetRicStoArt,2.0,4.0,Let0506-2
MetRicStoArt,2.0,5.0,Let0506-2
MetRicStoArt,3.0,0.0,Let0506-2
MetRicStoArt,3.0,1.0,Let0506-2
MetRicStoArt,3.0,2.0,Let0506-2
MetRicStoArt,3.0,3.0,Let0506-2
MetRicStoArt,3.0,4.0,Let0506-2
MetRicStoArt,3.0,5.0,Let0506-2
MetRicStoArt,4.0,0.0,Let0506-2
MetRicStoArt,4.0,1.0,Let0506-2
MetRicStoArt,4.0,2.0,Let0506-2
MetRicStoArt,4.0,3.0,Let0506-2
MetRicStoArt,4.0,10.0,Let0506-2
MetRicStoArt,4.0,5.0,Let0506-2
c8888,5.0,0.0,Let0506-2
MetRicStoArt,5.0,1.0,Let0506-2
MetRicStoArt,5.0,2.0,Let0506-2
MetRicStoArt,5.0,3.0,Let0506-2
MetRicStoArt,5.0,4.0,Let0506-2
MetRicStoArt,5.0,5.0,Let0506-2
NumismCS,0.0,0.0,Let0506-2
NumismCS,0.0,1.0,Let0506-2
NumismCS,0.0,2.0,Let0506-2
NumismCS,0.0,5.0,Let0506-2
NumismCS,1.0,0.0,Let0506-2
NumismCS,1.0,1.0,Let0506-2
NumismCS,1.0,2.0,Let0506-2
NumismCS,1.0,5.0,Let0506-2
c8888,2.0,0.0,Let0506-2
NumismCS,2.0,1.0,Let0506-2
NumismCS,-1.0,2.0,Let0506-2
NumismCS,2.0,5.0,Let0506-2
c8888,3.0,-1.0,Let0506-2
NumismCS,3.0,1.0,Let0506-2
NumismCS,3.0,2.0,Let0506-2
NumismCS,3.0,5.0,Let0506-2
NumismCS,4.0,0.0,Let0506-2
NumismCS,4.0,1.0,Let0506-2
,4.0,2.0,Let0506-2
NumismCS,4.0,5.0,Let0506-2
NumismCS,5.0,0.0,Let0506-2
NumismCS,5.0,1.0,Let0506-2
NumismCS,5.0,2.0,Let0506-2
NumismCS,5.0,3.0,Let0506-2
NumismCS,5.0,4.0,Let0506-2
NumismCS,5.0,5.0,Let0506-2
OrientCS,0.0,0.0,Let0506-2
OrientCS,0.0,1.0,Let0506-2
OrientCS,0.0,2.0,Let0506-2
OrientCS,0.0,,Let0506-2
OrientCS,0.0,4.0,Let0506-2
c8888,0.0,5.0,Let0506-2
OrientCS,-1.0,0.0,Let0506-2
OrientCS,1.0,1.0,Let0506-2
OrientCS,1.0,2.0,Let0506-2
OrientCS,1.0,3.0,Let0506-2
OrientCS,1.0,4.0,Let0506-2
OrientCS,1.0,-1.0,Let0506-2
c8888,2.0,0.0,Let0506-2
OrientCS,2.0,1.0,Let0506-2
OrientCS,2.0,2.0,Let0506-2
OrientCS,2.0,5.0,Let0506-2
OrientCS,3.0,0.0,Let0506-2
OrientCS,3.0,1.0,Let0506-2
OrientCS,3.0,2.0,Let0506-2
OrientCS,3.0,5.0,Let0506-2
OrientCS,4.0,0.0,Let0506-2
OrientCS,4.0,1.0,Let0506-2
OrientCS,4.0,2.0,Let0506-2
OrientCS,4.0,3.0,Let0506-2
OrientCS,4.0,4.0,Let0506-2
OrientCS,4.0,5.0,Let0506-2
OrientCS,5.0,0.0,Let0506-2
OrientCS,5.0,1.0,Let0506-2
OrientCS,5.0,2.0,Let0506-2
OrientCS,5.0,3.0,Let0506-2
OrientCS,5.0,4.0,Let0506-2
OrientCS,5.0,5.0,Let0506-2
Paleoa,0.0,0.0,Let0506-2
c8888,0.0,1.0,Let0506-2
Paleoa,0.0,2.0,Let0506-2
Paleoa,1.0,0.0,Let0506-2
Paleoa,1.0,1.0,Let0506-2
c8888,1.0,2.0,Let0506-2
Paleoa,2.0,3.0,Let0506-2
Paleoa,2.0,4.0,Let0506-2
Paleoa,2.0,5.0,Let0506-2
Paleoa,3.0,0.0,Let0506-2
Paleoa,3.0,1.0,Let0506-2
Paleoa,3.0,2.0,Let0506-2
Paleoa,3.0,3.0,Let0506-2
Paleoa,3.0,4.0,Let0506-2
Paleoa,3.0,5.0,Let0506-2
Paleoa,4.0,0.0,Let0506-2
Paleoa,4.0,1.0,Let0506-2
Paleoa,4.0,2.0,Let0506-2
,4.0,3.0,Let0506-2
Paleoa,4.0,4.0,Let0506-2
Paleoa,4.0,5.0,Let0506-2
Paleoa,5.0,0.0,Let0506-2
Paleoa,,1.0,Let0506-2
Paleoa,5.0,2.0,Let0506-2
Paleoa,5.0,3.0,Let0506-2
c8888,5.0,4.0,Let0506-2
Paleoa,5.0,5.0,Let0506-2
PalLat,0.0,0.0,Let0506-2
PalLat,0.0,5.0,Let0506-2
PalLat,1.0,0.0,Let0506-2
PalLat,1.0,5.0,Let0506-2
PalLat,2.0,0.0,Let0506-2
PalLat,2.0,5.0,Let0506-2
PalLat,3.0,0.0,Let0506-2
PalLat,3.0,5.0,Let0506-2
PalLat,4.0,0.0,Let0506-2
PalLat,4.0,5.0,Let0506-2
PalLat,5.0,0.0,Let0506-2
,5.0,1.0,Let0506-2
PalLat,5.0,2.0,Let0506-2
PalLat,5.0,3.0,Let0506-2
PalLat,5.0,4.0,Let0506-2
PalLat,5.0,5.0,Let0506-2
PapiroCS,0.0,0.0,Let0506-2
c8888,0.0,1.0,Let0506-2
PapiroCS,0.0,2.0,Let0506-2
PapiroCS,0.0,3.0,Let0506-2
c8888,2.0,2.0,Let0506-2
PapiroCS,2.0,3.0,Let0506-2
PapiroCS,2.0,4.0,Let0506-2
PapiroCS,2.0,10.0,Let0506-2
PapiroCS,3.0,0.0,Let0506-2
PapiroCS,3.0,1.0,Let0506-2
PapiroCS,3.0,2.0,Let0506-2
PapiroCS,3.0,3.0,Let0506-2
PapiroCS,3.0,4.0,Let0506-2
PapiroCS,3.0,5.0,Let0506-2
PapiroCS,4.0,0.0,Let0506-2
PapiroCS,4.0,10.0,Let0506-2
PapiroCS,4.0,2.0,Let0506-2
PapiroCS,4.0,3.0,Let0506-2
PapiroCS,4.0,4.0,Let0506-2
PapiroCS,4.0,5.0,Let0506-2
PapiroCS,5.0,0.0,Let0506-2
PapiroCS,5.0,1.0,Let0506-2
PapiroCS,5.0,2.0,Let0506-2
PapiroCS,5.0,3.0,Let0506-2
,5.0,4.0,Let0506-2
PapiroCS,5.0,5.0,Let0506-2
ProMedCS,0.0,0.0,Let0506-2
ProMedCS,0.0,3.0,Let0506-2
ProMedCS,0.0,4.0,Let0506-2
ProMedCS,,5.0,Let0506-2
ProMedCS,1.0,0.0,Let0506-2
ProMedCS,1.0,3.0,Let0506-2
ProMedCS,1.0,4.0,Let0506-2
ProMedCS,1.0,5.0,Let0506-2
ProMedCS,2.0,0.0,Let0506-2
ProMedCS,2.0,3.0,Let0506-2
ProMedCS,2.0,4.0,Let0506-2
ProMedCS,2.0,5.0,Let0506-2
ProMedCS,-1.0,0.0,Let0506-2
c8888,3.0,,Let0506-2
ProMedCS,3.0,4.0,Let0506-2
ProMedCS,3.0,5.0,Let0506-2
ProMedCS,4.0,0.0,Let0506-2
ProMedCS,4.0,3.0,Let0506-2
ProMedCS,4.0,4.0,Let0506-2
ProMedCS,4.0,5.0,Let0506-2
ProMedCS,5.0,0.0,Let0506-2
ProMedCS,5.0,1.0,Let0506-2
ProMedCS,5.0,2.0,Let0506-2
ProMedCS,5.0,3.0,Let0506-2
,5.0,4.0,Let0506-2
ProMedCS,5.0,5.0,Let0506-2
PsiTur,0.0,0.0,Let0506-2
PsiTur,0.0,1.0,Let0506-2
PsiTur,0.0,2.0,Let0506-2
PsiTur,0.0,3.0,Let0506-2
PsiTur,0.0,4.0,Let0506-2
PsiTur,0.0,5.0,Let0506-2
PsiTur,1.0,0.0,Let0506-2
PsiTur,2.0,0.0,Let0506-2
PsiTur,3.0,0.0,Let0506-2
c8888,4.0,0.0,Let0506-2
PsiTur,5.0,0.0,Let0506-2
PsiTur,5.0,1.0,Let0506-2
PsiTur,5.0,2.0,Let0506-2
PsiTur,5.0,3.0,Let0506-2
PsiTur,5.0,4.0,Let0506-2
PsiTur,5.0,5.0,Let0506-2
SocArt,5.0,2.0,Let0506-2
SocArt,5.0,3.0,Let0506-2
SocArt,5.0,4.0,Let0506-2
SocArt,5.0,5.0,Let0506-2
Sociol1,5.0,2.0,Let0506-2
Sociol1,5.0,3.0,Let0506-2
Sociol1,5.0,4.0,Let0506-2
Sociol1,5.0,5.0,Let0506-2
StoConCS,5.0,2.0,Let0506-2
StoConCS,5.0,3.0,Let0506-2
StoConCS,5.0,4.0,Let0506-2
StoConCS,5.0,5.0,Let0506-2
StoAntStaItaCS,0.0,0.0,Let0506-2
StoAntStaItaCS,-1.0,1.0,Let0506-2
StoAntStaItaCS,0.0,2.0,Let0506-2
StoAntStaItaCS,2.0,3.0,Let0506-2
StoAntStaItaCS,2.0,4.0,Let0506-2
,2.0,5.0,Let0506-2
StoAntStaItaCS,3.0,0.0,Let0506-2
c8888,3.0,1.0,Let0506-2
StoAntStaItaCS,3.0,2.0,Let0506-2
StoAntStaItaCS,3.0,3.0,Let0506-2
StoAntStaItaCS,3.0,4.0,Let0506-2
StoAntStaItaCS,3.0,5.0,Let0506-2
StoAntStaItaCS,4.0,0.0,Let0506-2
StoAntStaItaCS,4.0,1.0,Let0506-2
StoAntStaItaCS,4.0,2.0,Let0506-2
StoAntStaItaCS,4.0,3.0,Let0506-2
StoAntStaItaCS,4.0,4.0,Let0506-2
StoAntStaItaCS,4.0,5.0,Let0506-2
StoAntStaItaCS,5.0,0.0,Let0506-2
StoAntStaItaCS,5.0,1.0,Let0506-2
StoAntStaItaCS,5.0,2.0,Let0506-2
StoAntStaItaCS,5.0,3.0,Let0506-2
StoAntStaItaCS,5.0,4.0,Let0506-2
StoAntStaItaCS,5.0,5.0,Let0506-2
StoColIstMus,0.0,0.0,Let0506-2
StoColIstMus,0.0,5.0,Let0506-2
StoColIstMus,1.0,0.0,Let0506-2
StoColIstMus,1.0,5.0,Let0506-2
StoColIstMus,2.0,0.0,Let0506-2
StoColIstMus,2.0,-1.0,Let0506-2
StoColIstMus,-1.0,0.0,Let0506-2
StoColIstMus,3.0,,Let0506-2
StoColIstMus,3.0,2.0,Let0506-2
StoColIstMus,3.0,-1.0,Let0506-2
StoColIstMus,3.0,4.0,Let0506-2
StoColIstMus,3.0,5.0,Let0506-2
StoColIstMus,-1.0,0.0,Let0506-2
StoColIstMus,4.0,1.0,Let0506-2
StoColIstMus,4.0,-1.0,Let0506-2
StoColIstMus,10.0,3.0,Let0506-2
StoColIstMus,4.0,4.0,Let0506-2
StoColIstMus,4.0,5.0,Let0506-2
StoColIstMus,5.0,10.0,Let0506-2
StoColIstMus,5.0,1.0,Let0506-2
StoColIstMus,5.0,2.0,Let0506-2
StoColIstMus,5.0,3.0,Let0506-2
c8888,5.0,4.0,Let0506-2
StoColIstMus,5.0,5.0,Let0506-2
StoDisGra,0.0,0.0,Let0506-2
StoDisGra,0.0,1.0,Let0506-2
StoDisGra,0.0,2.0,Let0506-2
StoDisGra,2.0,3.0,Let0506-2
StoDisGra,2.0,4.0,Let0506-2
StoDisGra,2.0,5.0,Let0506-2
StoDisGra,3.0,0.0,Let0506-2
StoDisGra,3.0,10.0,Let0506-2
StoDisGra,3.0,2.0,Let0506-2
StoDisGra,3.0,3.0,Let0506-2
StoDisGra,3.0,4.0,Let0506-2
StoDisGra,3.0,5.0,Let0506-2
StoDisGra,4.0,0.0,Let0506-2
StoDisGra,4.0,1.0,Let0506-2
StoDisGra,4.0,2.0,Let0506-2
StoDisGra,4.0,3.0,Let0506-2
StoDisGra,4.0,4.0,Let0506-2
StoDisGra,,5.0,Let0506-2
StoDisGra,5.0,0.0,Let0506-2
StoDisGra,5.0,10.0,Let0506-2
StoDisGra,5.0,2.0,Let0506-2
StoDisGra,5.0,3.0,Let0506-2
StoDisGra,5.0,-1.0,Let0506-2
StoDisGra,5.0,,Let0506-2
StoFriCS,0.0,0.0,Let0506-2
StoFriCS,0.0,1.0,Let0506-2
StoFriCS,0.0,2.0,Let0506-2
StoFriCS,10.0,3.0,Let0506-2
StoFriCS,0.0,4.0,Let0506-2
StoFriCS,-1.0,5.0,Let0506-2
StoFriCS,1.0,0.0,Let0506-2
StoFriCS,1.0,1.0,Let0506-2
StoFriCS,1.0,2.0,Let0506-2
StoFriCS,1.0,3.0,Let0506-2
StoFriCS,1.0,4.0,Let0506-2
StoFriCS,1.0,5.0,Let0506-2
StoFriCS,2.0,3.0,Let0506-2
StoFriCS,2.0,4.0,Let0506-2
StoFriCS,2.0,-1.0,Let0506-2
StoFriCS,3.0,3.0,Let0506-2
StoFriCS,10.0,4.0,Let0506-2
StoFriCS,3.0,5.0,Let0506-2
StoFriCS,4.0,3.0,Let0506-2
StoFriCS,-1.0,4.0,Let0506-2
StoFriCS,4.0,5.0,Let0506-2
StoFriCS,5.0,0.0,Let0506-2
StoFriCS,5.0,1.0,Let0506-2
StoFriCS,5.0,2.0,Let0506-2
StoFriCS,5.0,3.0,Let0506-2
StoFriCS,5.0,4.0,Let0506-2
StoFriCS,5.0,5.0,Let0506-2
StoLibSta,0.0,0.0,Let0506-2
StoLibSta,0.0,1.0,Let0506-2
StoLibSta,0.0,2.0,Let0506-2
StoLibSta,2.0,3.0,Let0506-2
c8888,2.0,4.0,Let0506-2
StoLibSta,2.0,5.0,Let0506-2
StoLibSta,-1.0,0.0,Let0506-2
StoLibSta,3.0,1.0,Let0506-2
StoLibSta,,2.0,Let0506-2
StoLibSta,3.0,3.0,Let0506-2
StoLibSta,3.0,4.0,Let0506-2
StoLibSta,3.0,5.0,Let0506-2
StoLibSta,4.0,,Let0506-2
StoLibSta,4.0,1.0,Let0506-2
StoLibSta,4.0,2.0,Let0506-2
c8888,4.0,3.0,Let0506-2
StoLibSta,4.0,4.0,Let0506-2
StoLibSta,4.0,5.0,Let0506-2
StoLibSta,5.0,0.0,Let0506-2
StoLibSta,5.0,1.0,Let0506-2
StoLibSta,5.0,2.0,Let0506-2
StoLibSta,5.0,3.0,Let0506-2
StoLibSta,5.0,4.0,Let0506-2
StoLibSta,5.0,5.0,Let0506-2
StoLibStaCSM1,5.0,2.0,Let0506-2
StoLibStaCSM1,5.0,3.0,Let0506-2
StoLibStaCSM1,5.0,4.0,Let0506-2
StoLibStaCSM1,5.0,5.0,Let0506-2
StoLibStaCSM2,5.0,2.0,Let0506-2
StoLibStaCSM2,5.0,3.0,Let0506-2
StoLibStaCSM2,5.0,4.0,Let0506-2
StoLibStaCSM2,5.0,5.0,Let0506-2
StoRes,0.0,0.0,Let0506-2
StoRes,0.0,1.0,Let0506-2
StoRes,0.0,2.0,Let0506-2
StoRes,0.0,3.0,Let0506-2
StoRes,1.0,0.0,Let0506-2
StoRes,1.0,1.0,Let0506-2
c8888,-1.0,2.0,Let0506-2
StoRes,-1.0,3.0,Let0506-2
StoRes,2.0,0.0,Let0506-2
StoRes,2.0,1.0,Let0506-2
StoRes,2.0,2.0,Let0506-2
StoRes,2.0,3.0,Let0506-2
StoRes,3.0,0.0,Let0506-2
StoRes,3.0,1.0,Let0506-2
StoRes,-1.0,2.0,Let0506-2
StoRes,3.0,3.0,Let0506-2
StoRes,3.0,4.0,Let0506-2
c8888,3.0,5.0,Let0506-2
StoRes,4.0,0.0,Let0506-2
StoRes,4.0,1.0,Let0506-2
StoRes,10.0,2.0,Let0506-2
c8888,4.0,3.0,Let0506-2
StoRes,5.0,0.0,Let0506-2
c8888,5.0,-1.0,Let0506-2
StoRes,5.0,2.0,Let0506-2
StoRes,5.0,3.0,Let0506-2
c8888,5.0,4.0,Let0506-2
StoRes,5.0,5.0,Let0506-2
StoArc,5.0,2.0,Let0506-2
StoArc,5.0,3.0,Let0506-2
c8888,5.0,4.0,Let0506-2
StoArc,5.0,5.0,Let0506-2
StoArcCon,1.0,4.0,Let0506-2
StoArcCon,1.0,5.0,Let0506-2
StoArcCon,2.0,4.0,Let0506-2
c8888,2.0,5.0,Let0506-2
StoArcCon,5.0,0.0,Let0506-2
StoArcCon,5.0,1.0,Let0506-2
StoArcCon,5.0,2.0,Let0506-2
c8888,5.0,3.0,Let0506-2
StoArcCon,5.0,4.0,Let0506-2
StoArcCon,5.0,5.0,Let0506-2
StoArcMed,5.0,2.0,Let0506-2
StoArcMed,5.0,3.0,Let0506-2
StoArcMed,5.0,4.0,Let0506-2
StoArcMed,5.0,5.0,Let0506-2
StoArt,-1.0,2.0,Let0506-2
,5.0,-1.0,Let0506-2
StoArt,5.0,4.0,Let0506-2
StoArt,5.0,5.0,Let0506-2
StoCriArt,0.0,0.0,Let0506-2
StoCriArt,0.0,1.0,Let0506-2
StoCriArt,0.0,2.0,Let0506-2
StoCriArt,0.0,3.0,Let0506-2
StoCriArt,2.0,2.0,Let0506-2
StoCriArt,2.0,3.0,Let0506-2
StoCriArt,2.0,4.0,Let0506-2
StoCriArt,2.0,5.0,Let0506-2
StoCriArt,3.0,0.0,Let0506-2
StoCriArt,3.0,10.0,Let0506-2
StoCriArt,3.0,2.0,Let0506-2
StoCriArt,10.0,3.0,Let0506-2
StoCriArt,3.0,-1.0,Let0506-2
StoCriArt,3.0,5.0,Let0506-2
StoCriArt,4.0,0.0,Let0506-2
StoCriArt,4.0,1.0,Let0506-2
StoCriArt,4.0,2.0,Let0506-2
StoCriArt,4.0,3.0,Let0506-2
StoCriArt,4.0,4.0,Let0506-2
StoCriArt,4.0,5.0,Let0506-2
StoCriArt,5.0,0.0,Let0506-2
StoCriArt,5.0,1.0,Let0506-2
StoCriArt,5.0,2.0,Let0506-2
StoCriArt,,3.0,Let0506-2
StoCriArt,5.0,4.0,Let0506-2
StoCriArt,5.0,5.0,Let0506-2
StoFilCS,10.0,0.0,Let0506-2
StoFilCS,0.0,1.0,Let0506-2
StoFilCS,0.0,10.0,Let0506-2
StoFilCS,0.0,3.0,Let0506-2
StoFilCS,2.0,3.0,Let0506-2
StoFilCS,2.0,4.0,Let0506-2
StoFilCS,2.0,5.0,Let0506-2
StoFilCS,3.0,0.0,Let0506-2
StoFilCS,3.0,1.0,Let0506-2
StoFilCS,3.0,2.0,Let0506-2
StoFilCS,3.0,3.0,Let0506-2
StoFilCS,3.0,4.0,Let0506-2
StoFilCS,3.0,5.0,Let0506-2
c8888,4.0,0.0,Let0506-2
StoFilCS,10.0,1.0,Let0506-2
StoFilCS,4.0,2.0,Let0506-2
StoFilCS,4.0,3.0,Let0506-2
StoFilCS,4.0,4.0,Let0506-2
StoFilCS,4.0,5.0,Let0506-2
StoFilCS,5.0,0.0,Let0506-2
StoFilCS,5.0,1.0,Let0506-2
StoFilCS,10.0,2.0,Let0506-2
StoFilCS,5.0,3.0,Let0506-2
StoFilCS,5.0,4.0,Let0506-2
StoFilCS,5.0,,Let0506-2
StoFilMedCS,0.0,0.0,Let0506-2
StoFilMedCS,0.0,1.0,Let0506-2
StoFilMedCS,0.0,2.0,Let0506-2
StoFilMedCS,0.0,3.0,Let0506-2
StoFilMedCS,-1.0,4.0,Let0506-2
StoFilMedCS,0.0,5.0,Let0506-2
StoFilMedCS,1.0,0.0,Let0506-2
c8888,1.0,1.0,Let0506-2
StoFilMedCS,10.0,2.0,Let0506-2
c8888,1.0,3.0,Let0506-2
StoFilMedCS,1.0,4.0,Let0506-2
StoFilMedCS,1.0,5.0,Let0506-2
StoFilMedCS,2.0,0.0,Let0506-2
StoFilMedCS,10.0,1.0,Let0506-2
StoFilMedCS,2.0,2.0,Let0506-2
StoFilMedCS,4.0,3.0,Let0506-2
StoFilMedCS,4.0,4.0,Let0506-2
StoFilMedCS,-1.0,5.0,Let0506-2
StoFilMedCS,5.0,0.0,Let0506-2
StoFilMedCS,5.0,1.0,Let0506-2
StoFilMedCS,5.0,2.0,Let0506-2
StoFilMedCS,5.0,3.0,Let0506-2
StoFilMedCS,5.0,4.0,Let0506-2
StoFilMedCS,,5.0,Let0506-2
StoLinItaCS,0.0,0.0,Let0506-2
StoLinItaCS,0.0,1.0,Let0506-2
c8888,0.0,2.0,Let0506-2
StoLinItaCS,0.0,3.0,Let0506-2
StoLinItaCS,-1.0,4.0,Let0506-2
StoLinItaCS,0.0,5.0,Let0506-2
StoLinItaCS,1.0,0.0,Let0506-2
StoLinItaCS,1.0,1.0,Let0506-2
StoLinItaCS,1.0,2.0,Let0506-2
StoLinItaCS,1.0,3.0,Let0506-2
StoLinItaCS,1.0,4.0,Let0506-2
StoLinItaCS,1.0,5.0,Let0506-2
StoLinItaCS,2.0,0.0,Let0506-2
StoLinItaCS,2.0,1.0,Let0506-2
StoLinItaCS,4.0,4.0,Let0506-2
StoLinItaCS,4.0,5.0,Let0506-2
StoLinItaCS,5.0,0.0,Let0506-2
StoLinItaCS,5.0,,Let0506-2
StoLinItaCS,5.0,2.0,Let0506-2
StoLinItaCS,5.0,3.0,Let0506-2
StoLinItaCS,5.0,4.0,Let0506-2
StoLinItaCS,5.0,-1.0,Let0506-2
StoMus,5.0,2.0,Let0506-2
StoMus,5.0,3.0,Let0506-2
StoMus,5.0,4.0,Let0506-2
StoMus,5.0,5.0,Let0506-2
StoProArtCulMatMed,5.0,2.0,Let0506-2
StoProArtCulMatMed,5.0,3.0,Let0506-2
StoProArtCulMatMed,5.0,4.0,Let0506-2
StoProArtCulMatMed,,5.0,Let0506-2
StoArtCon2CS,0.0,2.0,Let0506-2
StoArtCon2CS,0.0,3.0,Let0506-2
StoArtCon2CS,0.0,4.0,Let0506-2
StoArtCon2CS,0.0,5.0,Let0506-2
StoArtCon2CS,1.0,2.0,Let0506-2
StoArtCon2CS,1.0,3.0,Let0506-2
StoArtCon2CS,1.0,4.0,Let0506-2
StoArtCon2CS,1.0,5.0,Let0506-2
StoArtCon2CS,5.0,2.0,Let0506-2
StoArtCon2CS,5.0,3.0,Let0506-2
StoArtCon2CS,5.0,4.0,Let0506-2
StoArtCon2CS,5.0,5.0,Let0506-2
StoArtMod2CS,0.0,0.0,Let0506-2
c8888,-1.0,1.0,Let0506-2
StoArtMod2CS,0.0,2.0,Let0506-2
StoArtMod2CS,0.0,3.0,Let0506-2
StoArtMod2CS,0.0,4.0,Let0506-2
c8888,0.0,5.0,Let0506-2
StoArtMod2CS,1.0,0.0,Let0506-2
StoArtMod2CS,1.0,1.0,Let0506-2
StoArtMod2CS,1.0,2.0,Let0506-2
c8888,1.0,3.0,Let0506-2
StoArtMod2CS,1.0,4.0,Let0506-2
c8888,1.0,5.0,Let0506-2
StoArtMod2CS,2.0,0.0,Let0506-2
StoArtMod2CS,2.0,1.0,Let0506-2
StoArtMod2CS,2.0,2.0,Let0506-2
c8888,4.0,3.0,Let0506-2
StoArtMod2CS,4.0,4.0,Let0506-2
StoArtMod2CS,4.0,5.0,Let0506-2
StoArtMod2CS,5.0,0.0,Let0506-2
StoArtMod2CS,5.0,1.0,Let0506-2
,5.0,2.0,Let0506-2
StoArtMod2CS,5.0,3.0,Let0506-2
StoArtMod2CS,5.0,4.0,Let0506-2
StoArtMod2CS,5.0,5.0,Let0506-2
StoBib,0.0,0.0,Let0506-2
StoBib,0.0,1.0,Let0506-2
StoBib,0.0,2.0,Let0506-2
StoBib,0.0,3.0,Let0506-2
StoBib,1.0,0.0,Let0506-2
StoBib,1.0,1.0,Let0506-2
StoBib,1.0,4.0,Let0506-2
StoBib,1.0,5.0,Let0506-2
StoBib,2.0,0.0,Let0506-2
StoBib,2.0,1.0,Let0506-2
StoBib,2.0,4.0,Let0506-2
StoBib,2.0,5.0,Let0506-2
StoBib,3.0,0.0,Let0506-2
StoBib,3.0,-1.0,Let0506-2
c8888,3.0,4.0,Let0506-2
StoBib,,5.0,Let0506-2
StoBib,4.0,0.0,Let0506-2
StoBib,4.0,1.0,Let0506-2
StoBib,4.0,2.0,Let0506-2
StoBib,4.0,3.0,Let0506-2
StoBib,4.0,4.0,Let0506-2
StoBib,4.0,5.0,Let0506-2
StoBib,5.0,0.0,Let0506-2
StoBib,5.0,1.0,Let0506-2
c8888,5.0,2.0,Let0506-2
c8888,5.0,3.0,Let0506-2
StoBib,5.0,4.0,Let0506-2
StoBib,5.0,5.0,Let0506-2
StoTecArtM12,5.0,0.0,Let0506-2
StoTecArtM12,5.0,1.0,Let0506-2
c8888,5.0,2.0,Let0506-2
StoTecArtM12,5.0,3.0,Let0506-2
StoTecArtM12,5.0,4.0,Let0506-2
StoTecArtM12,5.0,5.0,Let0506-2
StoTecArtM3,0.0,1.0,Let0506-2
StoTecArtM3,0.0,2.0,Let0506-2
StoTecArtM3,0.0,3.0,Let0506-2
StoTecArtM3,0.0,4.0,Let0506-2
c8888,0.0,5.0,Let0506-2
StoTecArtM3,1.0,1.0,Let0506-2
StoTecArtM3,,2.0,Let0506-2
StoTecArtM3,1.0,3.0,Let0506-2
StoTecArtM3,1.0,10.0,Let0506-2
StoTecArtM3,1.0,5.0,Let0506-2
StoTecArtM3,2.0,1.0,Let0506-2
StoTecArtM3,2.0,2.0,Let0506-2
StoTecArtM3,2.0,,Let0506-2
c8888,2.0,4.0,Let0506-2
StoTecArtM3,2.0,5.0,Let0506-2
StoTecArtM3,3.0,10.0,Let0506-2
c8888,3.0,2.0,Let0506-2
StoTecArtM3,3.0,3.0,Let0506-2
StoTecArtM3,3.0,4.0,Let0506-2
StoTecArtM3,3.0,5.0,Let0506-2
StoTecArtM3,4.0,0.0,Let0506-2
StoTecArtM3,4.0,1.0,Let0506-2
StoTecArtM3,,2.0,Let0506-2
StoTecArtM3,4.0,3.0,Let0506-2
StoTecArtM3,4.0,4.0,Let0506-2
StoTecArtM3,4.0,5.0,Let0506-2
c8888,5.0,0.0,Let0506-2
StoTecArtM3,5.0,1.0,Let0506-2
StoTecArtM3,-1.0,2.0,Let0506-2
c8888,5.0,3.0,Let0506-2
c8888,5.0,4.0,Let0506-2
StoTecArtM3,5.0,5.0,Let0506-2
StoTecArtCS,5.0,2.0,Let0506-2
StoTecArtCS,5.0,3.0,Let0506-2
StoTecArtCS,5.0,4.0,Let0506-2
StoTecArtCS,5.0,5.0,Let0506-2
StoCriCin,0.0,0.0,Let0506-2
StoCriCin,0.0,1.0,Let0506-2
c8888,0.0,2.0,Let0506-2
StoCriCin,0.0,3.0,Let0506-2
StoCriCin,0.0,4.0,Let0506-2
StoCriCin,0.0,5.0,Let0506-2
StoCriCin,1.0,0.0,Let0506-2
StoCriCin,1.0,1.0,Let0506-2
StoCriCin,-1.0,2.0,Let0506-2
StoCriCin,1.0,3.0,Let0506-2
StoCriCin,1.0,4.0,Let0506-2
StoCriCin,-1.0,5.0,Let0506-2
StoCriCin,2.0,0.0,Let0506-2
StoCriCin,2.0,1.0,Let0506-2
StoCriCin,2.0,2.0,Let0506-2
StoCriCin,2.0,3.0,Let0506-2
StoCriCin,2.0,4.0,Let0506-2
StoCriCin,2.0,5.0,Let0506-2
StoCriCin,3.0,0.0,Let0506-2
StoCriCin,3.0,1.0,Let0506-2
StoCriCin,3.0,2.0,Let0506-2
StoCriCin,3.0,3.0,Let0506-2
