curriculum_id,course_id,instance
q045,c0420,Ing0607-3
q045,c0933,Ing0607-3
q045,c0441,Ing0607-3
nan,c0447,Ing0607-3
nan,c0486,Ing0607-3
q047,c0745,Ing0607-3
q047,c0741,Ing0607-3
q048,c0486,Ing0607-3
q048,c0741,Ing0607-3
q049,c0486,Ing0607-3
q049,c0506,Ing0607-3
q049,c0745,Ing0607-3
q050,c0491,Ing0607-3
q050,c0457,Ing0607-3
q051,c0738,Ing0607-3
q052,c0501,Ing0607-3
q052,c0457,Ing0607-3
q053,c0052,Ing0607-3
q053,c0510,Ing0607-3
q053,c0117,Ing0607-3
q054,nan,Ing0607-3
q054,c0510,Ing0607-3
q054,c0527,Ing0607-3
q054,c0117,Ing0607-3
q054,c0116,Ing0607-3
q056,c0798,Ing0607-3
q056,c0035,Ing0607-3
q056,c0012,Ing0607-3
q056,c0036,Ing0607-3
q057,c0814,Ing0607-3
q057,c0815,Ing0607-3
q057,c0218,Ing0607-3
q057,c0441,Ing0607-3
q057,c0014,Ing0607-3
q058,c0447,Ing0607-3
q058,c0828,Ing0607-3
q058,c0012,Ing0607-3
q058,c0218,Ing0607-3
q058,c0441,Ing0607-3
q058,c0014,Ing0607-3
q058,c1148,Ing0607-3
q060,c0233,Ing0607-3
q060,c0828,Ing0607-3
q061,c0233,Ing0607-3
q061,c0416,Ing0607-3
q062,c0845,Ing0607-3
q062,c0856,Ing0607-3
q063,c0845,Ing0607-3
q063,c0850,Ing0607-3
q064,c0845,Ing0607-3
q064,c0850,Ing0607-3
q064,c0869,Ing0607-3
q065,c0844,Ing0607-3
q065,c0851,Ing0607-3
q065,c0854,Ing0607-3
q066,c0851,Ing0607-3
q066,c0864,Ing0607-3
q000,c0177,Ing0304-3
q000,c0214,Ing0304-3
q000,c0226,Ing0304-3
q001,c0177,Ing0304-3
q001,c0214,Ing0304-3
q002,c0224,Ing0304-3
q002,c0012,Ing0304-3
q002,c0013,Ing0304-3
q003,c0224,Ing0304-3
q003,c0012,Ing0304-3
q003,c0223,Ing0304-3
q003,c0218,Ing0304-3
q004,c0035,Ing0304-3
q004,c0036,Ing0304-3
q005,c0441,Ing0304-3
q006,c0798,Ing0304-3
q006,c0036,Ing0304-3
q006,c0035,Ing0304-3
q007,c0411,Ing0304-3
q007,c0441,Ing0304-3
q007,c0014,Ing0304-3
q008,c0411,Ing0304-3
q008,c0828,Ing0304-3
q009,c0411,Ing0304-3
q009,c0828,Ing0304-3
q009,c0441,Ing0304-3
q010,c0527,Ing0304-3
q011,c0828,Ing0304-3
q013,c0130,Ing0304-3
q013,c0901,Ing0304-3
q013,c0972,Ing0304-3
q014,c0130,Ing0304-3
q014,c0901,Ing0304-3
q014,c0953,Ing0304-3
q015,c0901,Ing0304-3
q016,c0148,Ing0304-3
q016,c0150,Ing0304-3
q016,c0883,Ing0304-3
q017,c0149,Ing0304-3
q017,nan,Ing0304-3
q017,c0969,Ing0304-3
q018,c0148,Ing0304-3
q018,c0149,Ing0304-3
q018,c0150,Ing0304-3
q018,c0884,Ing0304-3
q019,c0214,Ing0304-3
q019,c0226,Ing0304-3
q020,c0210,Ing0304-3
q020,c0214,Ing0304-3
q020,c0771,Ing0304-3
q021,c0218,Ing0304-3
q021,c0223,Ing0304-3
q021,c0224,Ing0304-3
q022,c0227,Ing0304-3
q022,c0233,Ing0304-3
q023,c0227,Ing0304-3
q023,c0249,Ing0304-3
q024,c0409,Ing0304-3
q024,c0411,Ing0304-3
q024,c0249,Ing0304-3
q025,c0409,Ing0304-3
q025,c0411,Ing0304-3
q026,c0409,Ing0304-3
q026,c0411,Ing0304-3
q026,c0227,Ing0304-3
q027,c0249,Ing0304-3
q028,nan,Ing0304-3
q028,c0933,Ing0304-3
q028,c0233,Ing0304-3
q029,c0411,Ing0304-3
q029,c0933,Ing0304-3
q030,c0411,Ing0304-3
q030,nan,Ing0304-3
q030,c0227,Ing0304-3
q031,c0441,Ing0304-3
q032,c0045,Ing0304-3
q032,c0057,Ing0304-3
q032,c1007,Ing0304-3
q033,c0052,Ing0304-3
q033,c0055,Ing0304-3
q033,c0060,Ing0304-3
q034,c0741,Ing0304-3
q035,c0737,Ing0304-3
q035,c0741,Ing0304-3
q036,c0497,Ing0304-3
q036,c0737,Ing0304-3
q036,c0741,Ing0304-3
q037,c0506,Ing0304-3
q037,c0737,Ing0304-3
q037,c0741,Ing0304-3
q038,c0917,Ing0304-3
q038,c0344,Ing0304-3
q038,c0457,Ing0304-3
q038,c0918,Ing0304-3
q039,c0917,Ing0304-3
q039,c0344,Ing0304-3
q039,c0995,Ing0304-3
nan,c0917,Ing0304-3
q040,nan,Ing0304-3
q040,c0457,Ing0304-3
q040,c0343,Ing0304-3
q040,c0503,Ing0304-3
q041,c0177,Ing0304-3
q041,c0179,Ing0304-3
q041,c0181,Ing0304-3
q042,c0254,Ing0304-3
q042,c0271,Ing0304-3
q042,c0198,Ing0304-3
q043,c0196,Ing0304-3
q044,c1007,Ing0304-3
q044,c0179,Ing0304-3
q044,c0181,Ing0304-3
q045,c0254,Ing0304-3
q045,c0060,Ing0304-3
q045,c0052,Ing0304-3
q047,c0456,Ing0304-3
q047,c0503,Ing0304-3
q047,c0741,Ing0304-3
q048,c0456,Ing0304-3
q048,c0457,Ing0304-3
q048,c0196,Ing0304-3
q049,c0465,Ing0304-3
q050,c0094,Ing0304-3
q050,c0107,Ing0304-3
q050,c0112,Ing0304-3
q051,c0098,Ing0304-3
q051,c0104,Ing0304-3
q051,c0114,Ing0304-3
q052,c0116,Ing0304-3
q052,nan,Ing0304-3
q053,c0052,Ing0304-3
q053,c0510,Ing0304-3
q053,c0117,Ing0304-3
q054,c0052,Ing0304-3
q054,c0510,Ing0304-3
q054,c0527,Ing0304-3
q054,c0117,Ing0304-3
q055,c0052,Ing0304-3
nan,c0510,Ing0304-3
q055,c0535,Ing0304-3
q055,c0117,Ing0304-3
q055,c0116,Ing0304-3
q057,c0532,Ing0304-3
q058,c0534,Ing0304-3
q059,c0411,Ing0304-3
q059,c0233,Ing0304-3
q061,c0441,Ing0304-3
q061,nan,Ing0304-3
q061,c0233,Ing0304-3
q062,c0828,Ing0304-3
q062,c0411,Ing0304-3
q062,c0233,Ing0304-3
q062,c0014,Ing0304-3
q063,c0343,Ing0304-3
q063,c0344,Ing0304-3
q063,c0503,Ing0304-3
q064,c0344,Ing0304-3
q064,c0917,Ing0304-3
q064,c0918,Ing0304-3
q065,c0343,Ing0304-3
q065,c0344,Ing0304-3
q066,c0378,Ing0304-3
q066,c0798,Ing0304-3
q066,c0465,Ing0304-3
q067,c0378,Ing0304-3
q067,c0798,Ing0304-3
q067,nan,Ing0304-3
q068,c0378,Ing0304-3
q068,c0923,Ing0304-3
nan,c0535,Ing0304-3
q068,c0465,Ing0304-3
q069,c0378,Ing0304-3
q069,c0923,Ing0304-3
q069,c0535,Ing0304-3
q069,c0456,Ing0304-3
q071,c0378,Ing0304-3
q071,c0456,Ing0304-3
q072,c0378,Ing0304-3
q072,c0532,Ing0304-3
q072,c0909,Ing0304-3
q072,c0465,Ing0304-3
q073,nan,Ing0304-3
nan,c0532,Ing0304-3
q073,c0909,Ing0304-3
q073,c0456,Ing0304-3
q074,c0741,Ing0304-3
q074,c0503,Ing0304-3
q075,c0510,Ing0304-3
q076,nan,Ing0304-3
q077,c0534,Ing0304-3
q077,c0938,Ing0304-3
q077,c0535,Ing0304-3
q000,c0108,Ing0405-2
q000,c0127,Ing0405-2
q001,c0103,Ing0405-2
q001,c0110,Ing0405-2
q001,c0113,Ing0405-2
q001,c0785,Ing0405-2
q002,c0106,Ing0405-2
q002,c0115,Ing0405-2
q002,c0998,Ing0405-2
q003,c0106,Ing0405-2
q003,c0115,Ing0405-2
q003,c0119,Ing0405-2
q005,c0106,Ing0405-2
q005,c0115,Ing0405-2
q005,c0723,Ing0405-2
q005,nan,Ing0405-2
q006,c0211,Ing0405-2
q006,c0213,Ing0405-2
q006,c0238,Ing0405-2
q007,c0007,Ing0405-2
q007,c0009,Ing0405-2
q007,c0230,Ing0405-2
nan,c0023,Ing0405-2
q008,c0230,Ing0405-2
q008,c0023,Ing0405-2
q008,c0217,Ing0405-2
q009,c0009,Ing0405-2
q009,c0023,Ing0405-2
q009,c0019,Ing0405-2
q010,c015a,Ing0405-2
q010,c088b,Ing0405-2
q010,c0019,Ing0405-2
q010,c0020,Ing0405-2
q010,c0024,Ing0405-2
q011,c0019,Ing0405-2
q011,c088a,Ing0405-2
q011,c088b,Ing0405-2
q011,c0221,Ing0405-2
q011,c0253,Ing0405-2
q012,c0044,Ing0405-2
q012,c0056,Ing0405-2
q012,c0069,Ing0405-2
q013,c0047,Ing0405-2
q013,c0058,Ing0405-2
q014,c0049,Ing0405-2
q014,c0061,Ing0405-2
q014,c0062,Ing0405-2
q014,c0742,Ing0405-2
q015,c0049,Ing0405-2
q015,c0061,Ing0405-2
q015,c0062,Ing0405-2
q015,c0074,Ing0405-2
q016,c0049,Ing0405-2
q016,c0061,Ing0405-2
q016,c0062,Ing0405-2
q017,c0049,Ing0405-2
q017,c0061,Ing0405-2
q017,c0062,Ing0405-2
q017,c0072,Ing0405-2
q019,c0217,Ing0405-2
q019,c0219,Ing0405-2
q019,c0230,Ing0405-2
q020,c0217,Ing0405-2
q020,c0219,Ing0405-2
q020,c0230,Ing0405-2
q020,c0897,Ing0405-2
q021,c0225,Ing0405-2
q021,c0232,Ing0405-2
q021,c088a,Ing0405-2
q021,c088b,Ing0405-2
q022,c0221,Ing0405-2
q022,c0225,Ing0405-2
q022,c0253,Ing0405-2
q022,c0932,Ing0405-2
q023,c0044,Ing0405-2
q023,c0195,Ing0405-2
q023,nan,Ing0405-2
q024,c0252,Ing0405-2
q024,c0191,Ing0405-2
q024,c0110,Ing0405-2
q024,c0193,Ing0405-2
q025,c0257,Ing0405-2
q025,c0515,Ing0405-2
q025,c0201,Ing0405-2
q025,c0203,Ing0405-2
q026,c0257,Ing0405-2
q026,c0515,Ing0405-2
q026,c0201,Ing0405-2
q026,c0467,Ing0405-2
q027,c0257,Ing0405-2
q027,c0515,Ing0405-2
q027,c0201,Ing0405-2
q027,c0106,Ing0405-2
q028,c0129,Ing0405-2
q028,c0131,Ing0405-2
q028,c0152,Ing0405-2
q028,c0975,Ing0405-2
q029,c0129,Ing0405-2
q029,c0152,Ing0405-2
q029,c0955,Ing0405-2
q030,c0129,Ing0405-2
q030,c0131,Ing0405-2
q030,c0152,Ing0405-2
q030,c0983,Ing0405-2
q031,c0133,Ing0405-2
q031,c0153,Ing0405-2
q031,c0883,Ing0405-2
q032,c0132,Ing0405-2
q032,c0133,Ing0405-2
q032,c0153,Ing0405-2
q032,c0980,Ing0405-2
q033,c0132,Ing0405-2
q033,c0133,Ing0405-2
q033,c0153,Ing0405-2
q033,c0897,Ing0405-2
q034,c0132,Ing0405-2
q034,c0153,Ing0405-2
q034,c0963,Ing0405-2
q036,c0252,Ing0405-2
q036,c0058,Ing0405-2
q036,c0746,Ing0405-2
q037,c0257,Ing0405-2
q037,nan,Ing0405-2
q037,c0072,Ing0405-2
q038,c0257,Ing0405-2
q038,c0072,Ing0405-2
q039,c0257,Ing0405-2
q039,c0201,Ing0405-2
q039,nan,Ing0405-2
q039,c0279,Ing0405-2
q040,c0455,Ing0405-2
q040,c0478,Ing0405-2
q040,c0602,Ing0405-2
q040,c0503,Ing0405-2
q040,c0203,Ing0405-2
q041,c0455,Ing0405-2
q041,c0478,Ing0405-2
q041,c0602,Ing0405-2
q041,c0503,Ing0405-2
q041,c0279,Ing0405-2
q041,nan,Ing0405-2
q042,c0115,Ing0405-2
q042,c0279,Ing0405-2
q042,c0455,Ing0405-2
q042,c0106,Ing0405-2
q043,c0115,Ing0405-2
q043,c0279,Ing0405-2
q043,c0455,Ing0405-2
q043,nan,Ing0405-2
q043,c0203,Ing0405-2
q044,c0076,Ing0405-2
q044,c0279,Ing0405-2
q045,c0464,Ing0405-2
q045,c0076,Ing0405-2
q046,c0464,Ing0405-2
q046,c0072,Ing0405-2
q046,c0520,Ing0405-2
q046,c0113,Ing0405-2
q047,c0464,Ing0405-2
q048,c0411,Ing0405-2
q048,c0412,Ing0405-2
q048,c088a,Ing0405-2
q048,c088b,Ing0405-2
q048,c0932,Ing0405-2
q049,c0411,Ing0405-2
q049,c0432,Ing0405-2
q049,c088a,Ing0405-2
q049,c088b,Ing0405-2
q049,c0443,Ing0405-2
q050,c0423,Ing0405-2
q050,c0428,Ing0405-2
q050,c0430,Ing0405-2
q050,c0253,Ing0405-2
q050,c0432,Ing0405-2
q051,c0444,Ing0405-2
q051,c0423,Ing0405-2
q051,c0430,Ing0405-2
q051,c0449,Ing0405-2
q052,c0478,Ing0405-2
q052,c0479,Ing0405-2
q052,c0074,Ing0405-2
q052,c0742,Ing0405-2
q053,c0478,Ing0405-2
q053,c0479,Ing0405-2
q053,c0076,Ing0405-2
q053,c0497,Ing0405-2
q053,c0742,Ing0405-2
q054,c0478,Ing0405-2
q054,c0479,Ing0405-2
q054,c0072,Ing0405-2
q054,c0504,Ing0405-2
q054,c0742,Ing0405-2
q055,c0487,Ing0405-2
q055,c0737,Ing0405-2
q055,c0730,Ing0405-2
q055,c1053,Ing0405-2
q056,c0487,Ing0405-2
q056,c0737,Ing0405-2
q056,nan,Ing0405-2
q056,c0279,Ing0405-2
q057,c0737,Ing0405-2
q057,c0503,Ing0405-2
q058,c0512,Ing0405-2
q058,c0785,Ing0405-2
q058,c0193,Ing0405-2
q058,c0515,Ing0405-2
q058,c0936,Ing0405-2
q059,c0512,Ing0405-2
q059,c0785,Ing0405-2
q059,c0430,Ing0405-2
q059,c0530,Ing0405-2
q060,c0512,Ing0405-2
q060,c0785,Ing0405-2
q060,c0535,Ing0405-2
q060,c0539,Ing0405-2
q060,c0936,Ing0405-2
q061,c1001,Ing0405-2
q061,c0072,Ing0405-2
q061,c0257,Ing0405-2
q061,c0526,Ing0405-2
q062,c0520,Ing0405-2
q062,c1001,Ing0405-2
q062,c0257,Ing0405-2
q062,c0024,Ing0405-2
q063,c0520,Ing0405-2
q063,c1001,Ing0405-2
q063,c0534,Ing0405-2
q063,c0537,Ing0405-2
q063,c0538,Ing0405-2
q064,c0602,Ing0405-2
q064,c0794,Ing0405-2
q064,c0795,Ing0405-2
q064,c0467,Ing0405-2
q064,c0835,Ing0405-2
q064,c1022,Ing0405-2
q065,c0812,Ing0405-2
nan,c0411,Ing0405-2
q066,c0602,Ing0405-2
q066,c0795,Ing0405-2
q066,c0411,Ing0405-2
q066,c0835,Ing0405-2
q066,c0812,Ing0405-2
q067,c0804,Ing0405-2
q067,c0808,Ing0405-2
q068,c0808,Ing0405-2
q068,c0822,Ing0405-2
q069,c0808,Ing0405-2
q000,c0006,Fis0506-2
q000,nan,Fis0506-2
q000,c0008,Fis0506-2
q000,c0009,Fis0506-2
q001,c0017,Fis0506-2
q001,c0019,Fis0506-2
q002,c0026,Fis0506-2
q002,c0027,Fis0506-2
q002,c0028,Fis0506-2
q002,c0079,Fis0506-2
q003,c0026,Fis0506-2
q003,c0027,Fis0506-2
q003,c0028,Fis0506-2
q003,c0085,Fis0506-2
q004,c0026,Fis0506-2
q004,c0027,Fis0506-2
q004,c0028,Fis0506-2
q004,c0083,Fis0506-2
q005,c0026,Fis0506-2
q005,c0027,Fis0506-2
q005,c0028,Fis0506-2
q005,c0081,Fis0506-2
q006,c0026,Fis0506-2
q006,c0027,Fis0506-2
q006,c0082,Fis0506-2
q007,c0038,Fis0506-2
q007,c0045,Fis0506-2
q007,c0044,Fis0506-2
q008,c0045,Fis0506-2
q008,c0040,Fis0506-2
q008,c0034,Fis0506-2
q008,c0042,Fis0506-2
q009,c0038,Fis0506-2
q009,c0045,Fis0506-2
q009,c0040,Fis0506-2
q009,c0036,Fis0506-2
q010,c0107,Fis0506-2
q010,c0108,Fis0506-2
q011,c0109,Fis0506-2
q011,c0116,Fis0506-2
q012,c0110,Fis0506-2
q012,c0111,Fis0506-2
q012,c0113,Fis0506-2
q000,Geo1,Let0506-2
q001,LinIta,Let0506-2
q001,ItaScr,Let0506-2
q001,Archiv,Let0506-2
q002,LinIta,Let0506-2
q002,ItaScr,Let0506-2
q002,Codico,Let0506-2
q003,LinIta,Let0506-2
q003,ItaScr,Let0506-2
q003,PalLat,Let0506-2
q004,LinIta,Let0506-2
q004,ItaScr,Let0506-2
q004,StoLibSta,Let0506-2
q005,Esteti,Let0506-2
q005,StoMus,Let0506-2
q005,Cartog,Let0506-2
q005,LabScr,Let0506-2
q006,LinGreA,Let0506-2
q006,LinLatA,Let0506-2
q006,Geo1,Let0506-2
q007,Glotto,Let0506-2
q007,LinLetGre1,Let0506-2
q007,StoGre,Let0506-2
q007,ArcCla1,Let0506-2
q008,FilCla2,Let0506-2
q008,LinLetLat2,Let0506-2
q008,LetCriAnt,Let0506-2
q008,StoRom,Let0506-2
q010,LinLetGre1,Let0506-2
q010,StoGre,Let0506-2
q010,StoRom,Let0506-2
q010,ArcCla1,Let0506-2
q010,ItaScr,Let0506-2
q011,Glotto,Let0506-2
q011,EpiLat,Let0506-2
q011,LetCriAnt,Let0506-2
q012,Glotto,Let0506-2
q012,EpiLat,Let0506-2
q012,TopRilMonAnt,Let0506-2
q014,FilCla2,Let0506-2
q014,EpiLat,Let0506-2
q014,LetCriAnt,Let0506-2
nan,FilCla2,Let0506-2
nan,EpiLat,Let0506-2
q015,TopRilMonAnt,Let0506-2
q017,LinLatA,Let0506-2
q017,Geo1,Let0506-2
q017,FonSoc,Let0506-2
q017,AntCul,Let0506-2
q018,ItaScr,Let0506-2
q018,Sociol1,Let0506-2
q018,AntCul,Let0506-2
q019,nan,Let0506-2
q019,LinIta,Let0506-2
q019,Sociol1,Let0506-2
q020,StoMus,Let0506-2
q020,AntCul,Let0506-2
q021,Sociol1,Let0506-2
q022,StoCriCin,Let0506-2
q022,LinIta,Let0506-2
q024,ItaScr,Let0506-2
q024,Archiv,Let0506-2
q024,PalLat,Let0506-2
q025,StoMed2,Let0506-2
q025,StoMod2,Let0506-2
q025,StoRom,Let0506-2
q026,StoMed2,Let0506-2
q026,StoMod2,Let0506-2
q026,LetCriAnt,Let0506-2
q027,LetCriAnt,Let0506-2
q027,AntCul,Let0506-2
q028,ItaScr,Let0506-2
q028,Esteti,Let0506-2
nan,ArcCriMed,Let0506-2
q029,ItaScr,Let0506-2
q029,FonSoc,Let0506-2
q029,AntCul,Let0506-2
q029,ArcCriMed,Let0506-2
q030,Geo1,Let0506-2
q030,LinLatB,Let0506-2
q030,StoTecArtM12,Let0506-2
q031,Geo1,Let0506-2
q031,LinLatB,Let0506-2
q031,StoArcMed,Let0506-2
q031,StoTecArtM3,Let0506-2
q032,Geo1,Let0506-2
q032,LinLatB,Let0506-2
q032,StoProArtCulMatMed,Let0506-2
q034,Geo1,Let0506-2
q034,LinLatB,Let0506-2
q034,ArcStoArtMus,Let0506-2
q034,StoTecArtM12,Let0506-2
q035,Geo1,Let0506-2
q035,LinLatB,Let0506-2
q036,MetRicStoArt,Let0506-2
q036,nan,Let0506-2
q036,StoRes,Let0506-2
q036,EleInfSciCatBenCulM2,Let0506-2
q037,MetRicStoArt,Let0506-2
q037,StoCriArt,Let0506-2
q037,StoRes,Let0506-2
q037,EleInfSciCatBenCulM3,Let0506-2
nan,StoColIstMus,Let0506-2
q038,StoCriArt,Let0506-2
q038,StoRes,Let0506-2
q039,StoColIstMus,Let0506-2
q039,StoCriArt,Let0506-2
q039,EleInfSciCatBenCulM3,Let0506-2
q040,StoDisGra,Let0506-2
q040,StoCriArt,Let0506-2
q040,StoRes,Let0506-2
nan,EleInfSciCatBenCulM2,Let0506-2
q041,StoDisGra,Let0506-2
q041,StoCriArt,Let0506-2
nan,StoRes,Let0506-2
q042,ArcStoArtMus,Let0506-2
q042,StoCriArt,Let0506-2
q042,StoRes,Let0506-2
q042,EleInfSciCatBenCulM2,Let0506-2
q043,StoCriArt,Let0506-2
q043,StoRes,Let0506-2
q043,EleInfSciCatBenCulM3,Let0506-2
q044,StoArcCon,Let0506-2
q044,MatCarCosResEdiSto,Let0506-2
q044,StoCriCin,Let0506-2
q044,SocArt,Let0506-2
q045,StoArcCon,Let0506-2
q045,MatCarCosResEdiSto,Let0506-2
q045,SocArt,Let0506-2
q046,StoArcCon,Let0506-2
q046,MatCarCosResEdiSto,Let0506-2
q046,StoMus,Let0506-2
q046,nan,Let0506-2
q047,StoArcCon,Let0506-2
q047,MatCarCosResEdiSto,Let0506-2
q047,StoCriCin,Let0506-2
q047,Esteti,Let0506-2
q048,StoArcCon,Let0506-2
q048,MatCarCosResEdiSto,Let0506-2
q048,StoTecFot,Let0506-2
q048,Esteti,Let0506-2
q049,StoArcCon,Let0506-2
q049,MatCarCosResEdiSto,Let0506-2
q049,nan,Let0506-2
q049,Esteti,Let0506-2
q050,StoGre,Let0506-2
q050,ArcCla1,Let0506-2
q050,Geo1,Let0506-2
q050,nan,Let0506-2
q050,Paleoa,Let0506-2
q051,StoRom,Let0506-2
q051,ArcCla2,Let0506-2
q051,TopRilMonAnt,Let0506-2
q052,StoRom,Let0506-2
q052,ArcCriMed,Let0506-2
q052,TopRilMonAnt,Let0506-2
q052,LinGreA,Let0506-2
q053,StoRom,Let0506-2
q053,ArcVicOriAnt,Let0506-2
q053,TopRilMonAnt,Let0506-2
q053,LinGreA,Let0506-2
q054,EtrAntIta,Let0506-2
q054,LetCriAnt,Let0506-2
q054,Glotto,Let0506-2
q054,MatCarCosResEdiSto,Let0506-2
q055,nan,Let0506-2
q055,AntCul,Let0506-2
q055,Glotto,Let0506-2
q056,EtrAntIta,Let0506-2
q056,LetCriAnt,Let0506-2
q056,InfDoc,Let0506-2
q056,MatCarCosResEdiSto,Let0506-2
q057,EtrAntIta,Let0506-2
q057,AntCul,Let0506-2
q057,InfDoc,Let0506-2
q057,MatCarCosResEdiSto,Let0506-2
q058,EtrAntIta,Let0506-2
q058,LetCriAnt,Let0506-2
q058,Glotto,Let0506-2
q058,MatTecAppArcM3,Let0506-2
q059,EtrAntIta,Let0506-2
q059,Glotto,Let0506-2
q059,MatTecAppArcM3,Let0506-2
q060,EtrAntIta,Let0506-2
q060,LetCriAnt,Let0506-2
q060,InfDoc,Let0506-2
q060,MatTecAppArcM3,Let0506-2
q061,EtrAntIta,Let0506-2
q061,AntCul,Let0506-2
q061,InfDoc,Let0506-2
q062,Archiv,Let0506-2
q062,Geo1,Let0506-2
q062,LinLatB,Let0506-2
nan,PalLat,Let0506-2
q063,InfDoc,Let0506-2
q063,StoMus,Let0506-2
q064,PalLat,Let0506-2
q064,InfDoc,Let0506-2
q064,StoCriCin,Let0506-2
q065,PalLat,Let0506-2
q065,InfDoc,Let0506-2
q065,StoTecFot,Let0506-2
q066,PalLat,Let0506-2
q066,LinLetGre1,Let0506-2
q066,StoMus,Let0506-2
q067,LinLetGre1,Let0506-2
q068,PalLat,Let0506-2
q068,StoTecFot,Let0506-2
q069,PalLat,Let0506-2
q069,StoLibSta,Let0506-2
q070,PalLat,Let0506-2
q070,nan,Let0506-2
q070,StoCriCin,Let0506-2
q071,PalLat,Let0506-2
q071,StoLibSta,Let0506-2
q072,InfDoc,Let0506-2
q072,Codico,Let0506-2
q072,LinLetGre1,Let0506-2
q073,InfDoc,Let0506-2
q073,Codico,Let0506-2
q073,StoLibSta,Let0506-2
q074,InfDoc,Let0506-2
q074,Codico,Let0506-2
q075,InfDoc,Let0506-2
q075,LinLetGre1,Let0506-2
q075,StoLibSta,Let0506-2
q077,InfDoc,Let0506-2
q077,StoLibSta,Let0506-2
q077,StoBib,Let0506-2
q078,StoLibSta,Let0506-2
q078,Codico,Let0506-2
q078,LinLetGre1,Let0506-2
q079,StoLibSta,Let0506-2
q079,Codico,Let0506-2
q079,StoBib,Let0506-2
q080,StoLibSta,Let0506-2
q080,LinLetGre1,Let0506-2
q080,StoBib,Let0506-2
q081,Sociol1,Let0506-2
q081,InfDoc,Let0506-2
q081,PsiTur,Let0506-2
q081,AntCul,Let0506-2
q081,StoRom,Let0506-2
q081,StoArc,Let0506-2
q082,LegBenCul2,Let0506-2
q082,EcoAzi,Let0506-2
q082,GeoTur,Let0506-2
q082,StoColIstMus,Let0506-2
q082,StoTecFot,Let0506-2
q083,Sociol1,Let0506-2
q083,InfDoc,Let0506-2
q083,PsiTur,Let0506-2
q083,AntCul,Let0506-2
q083,StoMed2,Let0506-2
q084,Sociol1,Let0506-2
q084,InfDoc,Let0506-2
q084,PsiTur,Let0506-2
q084,AntCul,Let0506-2
q084,StoMod2,Let0506-2
q084,StoArt,Let0506-2
q085,LegBenCul2,Let0506-2
q085,GeoTur,Let0506-2
q085,StoTecFot,Let0506-2
q085,StoMed2,Let0506-2
q086,LegBenCul2,Let0506-2
q086,EcoAzi,Let0506-2
q086,GeoTur,Let0506-2
q086,StoColIstMus,Let0506-2
q086,StoTecFot,Let0506-2
q086,StoMod2,Let0506-2
q091,StoGre,Let0506-2
q091,FilTeo,Let0506-2
q091,Esteti,Let0506-2
q092,StoRom,Let0506-2
q092,FilTeo,Let0506-2
q092,Esteti,Let0506-2
q093,StoMed2,Let0506-2
q093,FilTeo,Let0506-2
q093,LogFilMat,Let0506-2
q093,Esteti,Let0506-2
q094,StoLinItaCS,Let0506-2
q094,Archiv,Let0506-2
q094,StoModCS,Let0506-2
q094,StoFilMedCS,Let0506-2
nan,StoCriCin,Let0506-2
q095,Archiv,Let0506-2
q095,StoFriCS,Let0506-2
q095,StoFilMedCS,Let0506-2
q095,StoCriCin,Let0506-2
q096,StoLinItaCS,Let0506-2
q096,Archiv,Let0506-2
q096,StoConCS,Let0506-2
q096,StoFilMedCS,Let0506-2
q096,StoCriCin,Let0506-2
q097,StoLinItaCS,Let0506-2
q097,Archiv,Let0506-2
q097,StoAntStaItaCS,Let0506-2
q097,StoFilMedCS,Let0506-2
q097,StoCriCin,Let0506-2
q098,StoLinItaCS,Let0506-2
q098,PalLat,Let0506-2
q098,StoModCS,Let0506-2
q098,StoFilMedCS,Let0506-2
q098,StoCriCin,Let0506-2
q099,StoLinItaCS,Let0506-2
q099,PalLat,Let0506-2
q099,StoFriCS,Let0506-2
q099,StoFilMedCS,Let0506-2
q100,StoLinItaCS,Let0506-2
q100,PalLat,Let0506-2
q100,StoConCS,Let0506-2
q100,StoFilMedCS,Let0506-2
q100,StoCriCin,Let0506-2
q101,StoLinItaCS,Let0506-2
q101,PalLat,Let0506-2
q101,StoAntStaItaCS,Let0506-2
q101,StoFilMedCS,Let0506-2
q102,StoLinItaCS,Let0506-2
q102,StoLibSta,Let0506-2
q102,StoModCS,Let0506-2
q102,StoFilMedCS,Let0506-2
q102,StoCriCin,Let0506-2
q103,StoLinItaCS,Let0506-2
q103,StoLibSta,Let0506-2
q103,StoFriCS,Let0506-2
q103,StoFilMedCS,Let0506-2
q103,StoCriCin,Let0506-2
q104,StoLinItaCS,Let0506-2
q104,StoLibSta,Let0506-2
q104,StoConCS,Let0506-2
q104,StoCriCin,Let0506-2
q105,StoLinItaCS,Let0506-2
q105,StoAntStaItaCS,Let0506-2
q105,StoFilMedCS,Let0506-2
q105,StoCriCin,Let0506-2
q106,StoLinItaCS,Let0506-2
q106,Archiv,Let0506-2
q106,StoModCS,Let0506-2
q106,StoFilCS,Let0506-2
q106,StoCriCin,Let0506-2
q107,nan,Let0506-2
q107,Archiv,Let0506-2
q107,StoFriCS,Let0506-2
q107,StoFilCS,Let0506-2
q107,StoCriCin,Let0506-2
q108,Archiv,Let0506-2
q108,StoConCS,Let0506-2
q108,StoFilCS,Let0506-2
q108,StoCriCin,Let0506-2
q109,StoLinItaCS,Let0506-2
q109,Archiv,Let0506-2
q109,StoAntStaItaCS,Let0506-2
